Target231_1415.pdb,7.83
Target231_1579.pdb,7.81
Target231_1238.pdb,7.81
Target231_875.pdb,7.77
Target231_448.pdb,7.77
Target231_221.pdb,7.77
Target231_446.pdb,7.74
Target231_815.pdb,7.73
Target231_1302.pdb,7.68
Target231_1057.pdb,7.68
Target231_1552.pdb,7.57
Target231_1268.pdb,7.55
Target231_1456.pdb,7.54
Target231_1439.pdb,7.54
Target231_1215.pdb,7.53
Target231_1250.pdb,7.51
Target231_245.pdb,7.50
Target231_541.pdb,7.49
Target231_1219.pdb,7.49
Target231_53.pdb,7.48
Target231_1314.pdb,7.44
Target231_1286.pdb,7.43
Target231_866.pdb,7.41
Target231_80.pdb,7.39
Target231_1000.pdb,7.39
Target231_1380.pdb,7.38
Target231_1042.pdb,7.38
Target231_416.pdb,7.37
Target231_1208.pdb,7.36
Target231_1149.pdb,7.35
Target231_797.pdb,7.32
Target231_438.pdb,7.30
Target231_1566.pdb,7.30
Target231_723.pdb,7.29
Target231_821.pdb,7.28
Target231_81.pdb,7.28
Target231_992.pdb,7.25
Target231_847.pdb,7.25
Target231_948.pdb,7.24
Target231_506.pdb,7.21
Target231_1308.pdb,7.12
Target231_1659.pdb,7.10
Target231_826.pdb,7.08
Target231_679.pdb,7.04
Target231_510.pdb,7.03
Target231_1498.pdb,7.03
Target231_1034.pdb,7.03
Target231_846.pdb,7.00
Target231_871.pdb,6.98
Target231_380.pdb,6.98
Target231_1118.pdb,6.98
Target231_488.pdb,6.97
Target231_410.pdb,6.97
Target231_113.pdb,6.97
Target231_42.pdb,6.96
Target231_808.pdb,6.94
Target231_23.pdb,6.94
Target231_1081.pdb,6.94
Target231_331.pdb,6.93
Target231_1158.pdb,6.88
Target231_850.pdb,6.86
Target231_1418.pdb,6.86
Target231_271.pdb,6.85
Target231_1096.pdb,6.82
Target231_1276.pdb,6.81
Target231_1340.pdb,6.78
Target231_1252.pdb,6.78
Target231_1495.pdb,6.75
Target231_803.pdb,6.72
Target231_233.pdb,6.68
Target231_1427.pdb,6.49
Target231_465.pdb,6.48
Target231_928.pdb,6.44
Target231_570.pdb,6.43
Target231_184.pdb,6.43
Target231_907.pdb,6.38
Target231_1037.pdb,6.38
Target231_1054.pdb,6.37
Target231_1535.pdb,6.33
Target231_1342.pdb,6.32
Target231_1.pdb,6.29
Target231_1497.pdb,6.26
Target231_1333.pdb,6.26
Target231_647.pdb,6.25
Target231_1575.pdb,6.25
Target231_1655.pdb,6.23
Target231_1573.pdb,6.23
Target231_413.pdb,6.22
Target231_1436.pdb,6.19
Target231_519.pdb,6.18
Target231_1524.pdb,6.18
Target231_1360.pdb,6.18
Target231_1393.pdb,6.15
Target231_486.pdb,6.14
Target231_1660.pdb,6.14
Target231_538.pdb,6.13
Target231_253.pdb,6.12
Target231_176.pdb,6.09
Target231_1592.pdb,6.09
Target231_767.pdb,6.08
Target231_353.pdb,6.08
Target231_1499.pdb,6.08
Target231_605.pdb,6.06
Target231_667.pdb,6.04
Target231_1324.pdb,6.04
Target231_1257.pdb,6.04
Target231_29.pdb,6.02
Target231_1013.pdb,6.02
Target231_1200.pdb,6.01
Target231_531.pdb,5.98
Target231_1507.pdb,5.97
Target231_843.pdb,5.96
Target231_787.pdb,5.96
Target231_275.pdb,5.96
Target231_975.pdb,5.95
Target231_115.pdb,5.95
Target231_590.pdb,5.93
Target231_1211.pdb,5.93
Target231_1086.pdb,5.91
Target231_1364.pdb,5.90
Target231_735.pdb,5.89
Target231_1306.pdb,5.89
Target231_1664.pdb,5.87
Target231_75.pdb,5.86
Target231_266.pdb,5.86
Target231_1145.pdb,5.86
Target231_78.pdb,5.85
Target231_352.pdb,5.85
Target231_827.pdb,5.84
Target231_1600.pdb,5.84
Target231_1484.pdb,5.84
Target231_752.pdb,5.82
Target231_1617.pdb,5.80
Target231_1400.pdb,5.80
Target231_1189.pdb,5.80
Target231_974.pdb,5.79
Target231_959.pdb,5.76
Target231_1353.pdb,5.76
Target231_814.pdb,5.73
Target231_1047.pdb,5.73
Target231_1012.pdb,5.73
Target231_382.pdb,5.72
Target231_103.pdb,5.72
Target231_171.pdb,5.71
Target231_628.pdb,5.70
Target231_265.pdb,5.70
Target231_1406.pdb,5.69
Target231_1598.pdb,5.67
Target231_1117.pdb,5.67
Target231_1014.pdb,5.66
Target231_95.pdb,5.65
Target231_202.pdb,5.65
Target231_1263.pdb,5.64
Target231_1328.pdb,5.62
Target231_891.pdb,5.61
Target231_405.pdb,5.61
Target231_237.pdb,5.61
Target231_1611.pdb,5.58
Target231_1609.pdb,5.57
Target231_1563.pdb,5.56
Target231_361.pdb,5.55
Target231_782.pdb,5.51
Target231_1304.pdb,5.50
Target231_125.pdb,5.50
Target231_968.pdb,5.49
Target231_525.pdb,5.45
Target231_621.pdb,5.43
Target231_340.pdb,5.43
Target231_118.pdb,5.43
Target231_730.pdb,5.42
Target231_1519.pdb,5.42
Target231_729.pdb,5.40
Target231_685.pdb,5.40
Target231_1520.pdb,5.40
Target231_1313.pdb,5.40
Target231_384.pdb,5.39
Target231_1615.pdb,5.38
Target231_990.pdb,5.35
Target231_602.pdb,5.34
Target231_1419.pdb,5.34
Target231_995.pdb,5.33
Target231_1675.pdb,5.33
Target231_651.pdb,5.31
Target231_456.pdb,5.31
Target231_690.pdb,5.30
Target231_1173.pdb,5.27
Target231_1160.pdb,5.25
Target231_1593.pdb,5.23
Target231_919.pdb,5.22
Target231_481.pdb,5.21
Target231_1385.pdb,5.15
Target231_958.pdb,5.14
Target231_94.pdb,5.14
Target231_285.pdb,5.11
Target231_1004.pdb,5.11
Target231_1491.pdb,5.08
Target231_1026.pdb,5.02
Target231_738.pdb,5.01
Target231_356.pdb,5.01
Target231_1632.pdb,5.01
Target231_1085.pdb,5.01
Target231_105.pdb,5.01
Target231_1335.pdb,5.00
Target231_1283.pdb,4.98
Target231_771.pdb,4.97
Target231_728.pdb,4.97
Target231_626.pdb,4.96
Target231_828.pdb,4.95
Target231_189.pdb,4.92
Target231_1531.pdb,4.91
Target231_817.pdb,4.89
Target231_165.pdb,4.89
Target231_537.pdb,4.87
Target231_229.pdb,4.87
Target231_784.pdb,4.86
Target231_594.pdb,4.85
Target231_586.pdb,4.85
Target231_1486.pdb,4.85
Target231_394.pdb,4.84
Target231_1166.pdb,4.84
Target231_1502.pdb,4.80
Target231_851.pdb,4.78
Target231_1051.pdb,4.78
Target231_880.pdb,4.77
Target231_1213.pdb,4.77
Target231_1226.pdb,4.76
Target231_14.pdb,4.74
Target231_25.pdb,4.72
Target231_737.pdb,4.71
Target231_1244.pdb,4.71
Target231_1193.pdb,4.71
Target231_376.pdb,4.68
Target231_1633.pdb,4.68
Target231_1390.pdb,4.68
Target231_1345.pdb,4.68
Target231_755.pdb,4.67
Target231_514.pdb,4.66
Target231_720.pdb,4.65
Target231_677.pdb,4.65
Target231_1645.pdb,4.65
Target231_517.pdb,4.64
Target231_1612.pdb,4.64
Target231_112.pdb,4.64
Target231_770.pdb,4.62
Target231_313.pdb,4.61
Target231_1103.pdb,4.61
Target231_1162.pdb,4.60
Target231_1007.pdb,4.60
Target231_895.pdb,4.59
Target231_1605.pdb,4.59
Target231_1388.pdb,4.59
Target231_1116.pdb,4.59
Target231_980.pdb,4.58
Target231_540.pdb,4.58
Target231_131.pdb,4.58
Target231_1136.pdb,4.58
Target231_1001.pdb,4.58
Target231_58.pdb,4.57
Target231_562.pdb,4.56
Target231_482.pdb,4.56
Target231_1170.pdb,4.56
Target231_864.pdb,4.55
Target231_680.pdb,4.55
Target231_201.pdb,4.55
Target231_362.pdb,4.54
Target231_1626.pdb,4.54
Target231_1542.pdb,4.54
Target231_1199.pdb,4.54
Target231_568.pdb,4.52
Target231_987.pdb,4.50
Target231_938.pdb,4.50
Target231_932.pdb,4.50
Target231_874.pdb,4.50
Target231_909.pdb,4.47
Target231_1326.pdb,4.45
Target231_857.pdb,4.44
Target231_222.pdb,4.44
Target231_487.pdb,4.43
Target231_459.pdb,4.43
Target231_437.pdb,4.43
Target231_760.pdb,4.42
Target231_185.pdb,4.42
Target231_1236.pdb,4.41
Target231_1132.pdb,4.41
Target231_925.pdb,4.40
Target231_1165.pdb,4.40
Target231_1073.pdb,4.39
Target231_655.pdb,4.38
Target231_1361.pdb,4.38
Target231_133.pdb,4.36
Target231_917.pdb,4.35
Target231_491.pdb,4.35
Target231_210.pdb,4.35
Target231_1469.pdb,4.34
Target231_1440.pdb,4.34
Target231_1102.pdb,4.34
Target231_914.pdb,4.33
Target231_631.pdb,4.33
Target231_1622.pdb,4.33
Target231_158.pdb,4.33
Target231_971.pdb,4.31
Target231_347.pdb,4.31
Target231_511.pdb,4.29
Target231_668.pdb,4.28
Target231_646.pdb,4.28
Target231_1595.pdb,4.28
Target231_569.pdb,4.24
Target231_475.pdb,4.24
Target231_1665.pdb,4.24
Target231_1099.pdb,4.24
Target231_1462.pdb,4.23
Target231_422.pdb,4.21
Target231_862.pdb,4.20
Target231_830.pdb,4.20
Target231_1151.pdb,4.20
Target231_831.pdb,4.18
Target231_1448.pdb,4.18
Target231_1290.pdb,4.17
Target231_1029.pdb,4.17
Target231_1402.pdb,4.16
Target231_1510.pdb,4.14
Target231_725.pdb,4.12
Target231_372.pdb,4.12
Target231_806.pdb,4.11
Target231_741.pdb,4.11
Target231_493.pdb,4.08
Target231_1554.pdb,4.08
Target231_1539.pdb,4.08
Target231_1434.pdb,4.08
Target231_48.pdb,4.07
Target231_408.pdb,4.06
Target231_212.pdb,4.05
Target231_1568.pdb,4.05
Target231_607.pdb,4.04
Target231_1316.pdb,4.04
Target231_513.pdb,4.02
Target231_672.pdb,4.00
Target231_1637.pdb,4.00
Target231_1292.pdb,4.00
Target231_985.pdb,3.99
Target231_354.pdb,3.99
Target231_186.pdb,3.99
Target231_963.pdb,3.98
Target231_956.pdb,3.98
Target231_56.pdb,3.97
Target231_802.pdb,3.95
Target231_159.pdb,3.95
Target231_674.pdb,3.94
Target231_652.pdb,3.94
Target231_429.pdb,3.94
Target231_175.pdb,3.93
Target231_160.pdb,3.93
Target231_1545.pdb,3.93
Target231_772.pdb,3.92
Target231_599.pdb,3.92
Target231_634.pdb,3.91
Target231_344.pdb,3.91
Target231_790.pdb,3.89
Target231_769.pdb,3.89
Target231_300.pdb,3.89
Target231_206.pdb,3.88
Target231_908.pdb,3.84
Target231_524.pdb,3.83
Target231_781.pdb,3.82
Target231_76.pdb,3.82
Target231_248.pdb,3.82
Target231_335.pdb,3.81
Target231_842.pdb,3.80
Target231_630.pdb,3.80
Target231_592.pdb,3.79
Target231_1500.pdb,3.77
Target231_753.pdb,3.75
Target231_1187.pdb,3.75
Target231_878.pdb,3.74
Target231_616.pdb,3.74
Target231_1277.pdb,3.74
Target231_608.pdb,3.73
Target231_393.pdb,3.73
Target231_1610.pdb,3.73
Target231_1185.pdb,3.73
Target231_915.pdb,3.72
Target231_763.pdb,3.72
Target231_1479.pdb,3.72
Target231_244.pdb,3.70
Target231_1523.pdb,3.70
Target231_1168.pdb,3.70
Target231_960.pdb,3.69
Target231_1674.pdb,3.69
Target231_106.pdb,3.69
Target231_659.pdb,3.68
Target231_535.pdb,3.67
Target231_355.pdb,3.66
Target231_1288.pdb,3.66
Target231_453.pdb,3.65
Target231_557.pdb,3.64
Target231_507.pdb,3.64
Target231_1527.pdb,3.64
Target231_1265.pdb,3.63
Target231_492.pdb,3.62
Target231_701.pdb,3.60
Target231_620.pdb,3.60
Target231_879.pdb,3.59
Target231_255.pdb,3.59
Target231_1518.pdb,3.59
Target231_87.pdb,3.58
Target231_663.pdb,3.58
Target231_321.pdb,3.58
Target231_283.pdb,3.58
Target231_1488.pdb,3.57
Target231_1394.pdb,3.57
Target231_1321.pdb,3.56
Target231_978.pdb,3.55
Target231_67.pdb,3.54
Target231_497.pdb,3.54
Target231_1602.pdb,3.54
Target231_1382.pdb,3.54
Target231_135.pdb,3.54
Target231_1137.pdb,3.53
Target231_1024.pdb,3.53
Target231_639.pdb,3.52
Target231_515.pdb,3.52
Target231_1504.pdb,3.52
Target231_445.pdb,3.51
Target231_746.pdb,3.50
Target231_929.pdb,3.47
Target231_504.pdb,3.47
Target231_41.pdb,3.47
Target231_399.pdb,3.47
Target231_1376.pdb,3.47
Target231_1203.pdb,3.47
Target231_942.pdb,3.46
Target231_91.pdb,3.46
Target231_114.pdb,3.46
Target231_983.pdb,3.45
Target231_163.pdb,3.45
Target231_1435.pdb,3.45
Target231_1294.pdb,3.45
Target231_816.pdb,3.44
Target231_31.pdb,3.44
Target231_215.pdb,3.43
Target231_1544.pdb,3.43
Target231_1447.pdb,3.43
Target231_1441.pdb,3.43
Target231_1164.pdb,3.43
Target231_395.pdb,3.42
Target231_820.pdb,3.41
Target231_72.pdb,3.39
Target231_1237.pdb,3.39
Target231_401.pdb,3.38
Target231_1672.pdb,3.36
Target231_146.pdb,3.36
Target231_251.pdb,3.35
Target231_419.pdb,3.33
Target231_282.pdb,3.33
Target231_662.pdb,3.32
Target231_33.pdb,3.32
Target231_1582.pdb,3.32
Target231_709.pdb,3.31
Target231_1482.pdb,3.31
Target231_1009.pdb,3.31
Target231_1074.pdb,3.30
Target231_417.pdb,3.29
Target231_1021.pdb,3.29
Target231_890.pdb,3.28
Target231_1661.pdb,3.28
Target231_1256.pdb,3.28
Target231_1184.pdb,3.28
Target231_1163.pdb,3.28
Target231_1156.pdb,3.27
Target231_1526.pdb,3.24
Target231_1411.pdb,3.24
Target231_294.pdb,3.21
Target231_92.pdb,3.18
Target231_910.pdb,3.18
Target231_798.pdb,3.18
Target231_619.pdb,3.18
Target231_527.pdb,3.18
Target231_247.pdb,3.18
Target231_1363.pdb,3.18
Target231_1261.pdb,3.18
Target231_1052.pdb,3.18
Target231_1553.pdb,3.17
Target231_235.pdb,3.16
Target231_994.pdb,3.15
Target231_1445.pdb,3.15
Target231_155.pdb,3.14
Target231_1344.pdb,3.13
Target231_1178.pdb,3.13
Target231_671.pdb,3.12
Target231_1343.pdb,3.12
Target231_1097.pdb,3.12
Target231_332.pdb,3.10
Target231_548.pdb,3.08
Target231_1646.pdb,3.08
Target231_1369.pdb,3.08
Target231_818.pdb,3.07
Target231_69.pdb,3.07
Target231_1291.pdb,3.07
Target231_1234.pdb,3.07
Target231_799.pdb,3.06
Target231_198.pdb,3.06
Target231_625.pdb,3.05
Target231_1483.pdb,3.05
Target231_1114.pdb,3.04
Target231_1397.pdb,3.03
Target231_823.pdb,3.02
Target231_633.pdb,3.02
Target231_1657.pdb,3.02
Target231_137.pdb,3.02
Target231_499.pdb,3.01
Target231_554.pdb,3.00
Target231_414.pdb,3.00
Target231_1443.pdb,3.00
Target231_508.pdb,2.99
Target231_264.pdb,2.99
Target231_686.pdb,2.98
Target231_670.pdb,2.98
Target231_396.pdb,2.98
Target231_1059.pdb,2.98
Target231_819.pdb,2.97
Target231_1577.pdb,2.97
Target231_388.pdb,2.95
Target231_1635.pdb,2.94
Target231_1098.pdb,2.94
Target231_259.pdb,2.93
Target231_250.pdb,2.93
Target231_0.pdb,2.93
Target231_678.pdb,2.92
Target231_15.pdb,2.92
Target231_882.pdb,2.91
Target231_588.pdb,2.91
Target231_296.pdb,2.91
Target231_1603.pdb,2.91
Target231_923.pdb,2.89
Target231_469.pdb,2.89
Target231_447.pdb,2.89
Target231_430.pdb,2.89
Target231_219.pdb,2.89
Target231_36.pdb,2.88
Target231_1614.pdb,2.87
Target231_102.pdb,2.87
Target231_1154.pdb,2.85
Target231_684.pdb,2.84
Target231_1533.pdb,2.84
Target231_822.pdb,2.83
Target231_740.pdb,2.83
Target231_665.pdb,2.83
Target231_479.pdb,2.82
Target231_1231.pdb,2.82
Target231_629.pdb,2.80
Target231_1142.pdb,2.80
Target231_833.pdb,2.79
Target231_40.pdb,2.77
Target231_727.pdb,2.76
Target231_369.pdb,2.76
Target231_470.pdb,2.75
Target231_216.pdb,2.75
Target231_444.pdb,2.73
Target231_304.pdb,2.73
Target231_996.pdb,2.72
Target231_207.pdb,2.72
Target231_900.pdb,2.71
Target231_111.pdb,2.70
Target231_939.pdb,2.68
Target231_49.pdb,2.68
Target231_63.pdb,2.67
Target231_483.pdb,2.67
Target231_343.pdb,2.67
Target231_1251.pdb,2.67
Target231_460.pdb,2.66
Target231_785.pdb,2.65
Target231_583.pdb,2.65
Target231_1570.pdb,2.65
Target231_1129.pdb,2.65
Target231_1111.pdb,2.65
Target231_1018.pdb,2.65
Target231_142.pdb,2.63
Target231_1245.pdb,2.63
Target231_777.pdb,2.62
Target231_1228.pdb,2.62
Target231_1076.pdb,2.62
Target231_1025.pdb,2.62
Target231_1022.pdb,2.62
Target231_120.pdb,2.59
Target231_1050.pdb,2.59
Target231_1254.pdb,2.58
Target231_208.pdb,2.57
Target231_308.pdb,2.55
Target231_295.pdb,2.53
Target231_893.pdb,2.52
Target231_520.pdb,2.52
Target231_844.pdb,2.49
Target231_1271.pdb,2.47
Target231_1366.pdb,2.46
Target231_1243.pdb,2.46
Target231_977.pdb,2.45
Target231_1222.pdb,2.45
Target231_935.pdb,2.44
Target231_73.pdb,2.44
Target231_451.pdb,2.44
Target231_1442.pdb,2.44
Target231_1396.pdb,2.44
Target231_1005.pdb,2.43
Target231_339.pdb,2.42
Target231_949.pdb,2.38
Target231_1341.pdb,2.37
Target231_149.pdb,2.36
Target231_471.pdb,2.35
Target231_213.pdb,2.35
Target231_1403.pdb,2.35
Target231_743.pdb,2.34
Target231_1620.pdb,2.34
Target231_1068.pdb,2.34
Target231_1578.pdb,2.33
Target231_1147.pdb,2.33
Target231_64.pdb,2.31
Target231_1299.pdb,2.30
Target231_1355.pdb,2.29
Target231_348.pdb,2.27
Target231_351.pdb,2.25
Target231_1662.pdb,2.25
Target231_1260.pdb,2.25
Target231_902.pdb,2.24
Target231_461.pdb,2.24
Target231_1558.pdb,2.24
Target231_1088.pdb,2.24
Target231_764.pdb,2.23
Target231_718.pdb,2.23
Target231_1273.pdb,2.23
Target231_1218.pdb,2.21
Target231_613.pdb,2.18
Target231_584.pdb,2.17
Target231_466.pdb,2.17
Target231_1409.pdb,2.17
Target231_1280.pdb,2.17
Target231_1138.pdb,2.16
Target231_490.pdb,2.15
Target231_1282.pdb,2.15
Target231_1201.pdb,2.15
Target231_1229.pdb,2.12
Target231_242.pdb,2.11
Target231_138.pdb,2.11
Target231_542.pdb,2.10
Target231_273.pdb,2.10
Target231_1438.pdb,2.10
Target231_1035.pdb,2.10
Target231_858.pdb,2.09
Target231_385.pdb,2.09
Target231_979.pdb,2.08
Target231_571.pdb,2.08
Target231_1207.pdb,2.08
Target231_1110.pdb,2.08
Target231_375.pdb,2.06
Target231_1591.pdb,2.06
Target231_623.pdb,2.05
Target231_1377.pdb,2.05
Target231_1214.pdb,2.05
Target231_1049.pdb,2.05
Target231_1084.pdb,2.04
Target231_1493.pdb,2.03
Target231_1188.pdb,2.03
Target231_180.pdb,2.02
Target231_1517.pdb,1.99
Target231_1338.pdb,1.99
Target231_1320.pdb,1.99
Target231_1017.pdb,1.99
Target231_342.pdb,1.98
Target231_841.pdb,1.96
Target231_290.pdb,1.96
Target231_551.pdb,1.95
Target231_358.pdb,1.95
Target231_1515.pdb,1.95
Target231_642.pdb,1.94
Target231_402.pdb,1.93
Target231_84.pdb,1.92
Target231_1317.pdb,1.92
Target231_810.pdb,1.90
Target231_1511.pdb,1.89
Target231_1514.pdb,1.87
Target231_1358.pdb,1.87
Target231_1274.pdb,1.87
Target231_1212.pdb,1.87
Target231_1459.pdb,1.85
Target231_636.pdb,1.84
